Mean_R,Mean_G,Mean_B,ExG,Gray_Mean,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,Edge_Density,Contour_Area_Ratio,Label
117.98704364328326,110.06257392823551,88.91523206640272,13.222872146785036,105.65494987930715,3.5188065729324705,0.4301478594114606,0.31235510685764556,0.11611097304452275,0.5515874536215848,1
70.43209600625654,168.36016676251174,62.622444827282735,203.66579269148423,100.47156919868367,1.960135906391567,0.9826211563188512,0.8397343807201803,0.031889298165708374,0.8423158730195786,0
171.96373276032074,70.5125010540055,86.4338563809261,-117.37258703323585,109.63669673175077,7.498634188255919,0.3336039324805359,0.24000012400927737,0.16306197232061162,0.5811207938019518,3
115.49691976256157,126.67488639678662,101.18839503329838,36.66445799771327,114.45340039754886,5.27351374651527,0.42386016190696457,0.43523229426145815,0.13779142721192972,0.7060323159217711,1
149.2927637445507,96.27781914749106,67.73924131304622,-24.476366762614816,104.43660806836267,9.019164997461024,0.39157162399966816,0.39313208596354193,0.21039356213736982,0.46767341103844595,3
158.11489880905438,100.65010725880904,98.67686188933217,-55.49154618076847,119.14728931906518,7.225210443984745,0.3653063947837801,0.20046820246360236,0.18524240507460016,0.40000045300487796,2
141.15229437247308,107.97415223531651,79.7109915066398,-4.914981408479861,109.61247937147647,5.978459379133319,0.5257252326952533,0.4082592452194621,0.13770482604982653,0.7161834652319583,1
64.22737967449035,158.79210521625566,64.26978615832662,189.08704459969437,95.76309034969087,0.8639046554931833,0.8680671919469829,0.7643519888914957,0.03808214799167523,0.9225722531736126,0
161.54731262632103,85.67835219277917,61.65629557513827,-51.84690381590096,102.96065346474616,8.252845946301097,0.43896483419445664,0.3132439111501045,0.19529438448736813,0.4522885112269652,2
176.9613453778054,137.87917555671723,156.1465873606346,-57.349581625005555,156.9957027650524,3.0194218163766173,0.662919958556237,0.578606359671088,0.06183446212444607,0.6647773781882268,4
142.1432328584381,82.88838526658061,93.96458955783339,-70.33105188311026,106.33206922761737,7.370835517508649,0.4255464464010307,0.4905193487541125,0.13036091926539303,0.6728356897567258,2
129.32990965124662,109.24616083812171,99.31862291952768,-10.156210894530886,112.63156446963201,4.388574475525102,0.6266582526906279,0.3740855191067397,0.1076599111331257,0.562851104470335,1
81.43277917609086,171.84018606505416,61.58863001943435,200.65896293458314,104.95386508685978,1.8503934795843693,0.852146594507242,0.8892848328214206,0.04458501181746171,0.9185470726288592,0
88.09075141847254,178.93930592462195,79.69411746941304,190.09374296135834,115.5747249375025,1.0392646360339692,0.8668664427146574,0.7949873662343456,0.02551198687672454,0.9140448203448371,0
154.8523111782237,126.42720411667457,164.82776742104753,-66.82567036592206,148.70242757198193,2.9277852098261903,0.7894935132449565,0.751953500947095,0.05597730519721079,0.7677492577396011,4
148.6193319440515,96.33088349758981,90.67172274894483,-46.62928769781672,111.87397939686205,5.656098794844834,0.5289904363760493,0.43413898714670396,0.1101343065629972,0.6391072342021346,1
188.18877346932345,137.11287853878218,156.9905479590194,-70.95356435077849,160.76406665570835,2.9599078989545364,0.7656814047578159,0.7451818765002571,0.067880495927964,0.7842390390255602,4
116.44193419150204,113.79103929128998,102.33169414180477,8.808450249273136,110.85488920819894,5.195006534552631,0.6737159427931574,0.4211925989909303,0.13632216636774594,0.6660465380313307,1
126.61534288599921,94.70117987676046,80.70435561743395,-17.917338749912233,100.67362612673121,3.217414554589499,0.5257220492652461,0.3175095510984027,0.1338324826752683,0.676897880228632,1
137.00294145778685,93.76517830483719,83.99125038795451,-33.46383523606697,104.91979005019284,7.958387909191292,0.5997658268052901,0.305780471858728,0.1313186070102558,0.6198561303592373,2
145.68360776525626,76.38598764070244,67.40535821831526,-60.316990702166635,96.49165120809131,11.544705929890949,0.43935660711884145,0.3849709534038843,0.17594156247609571,0.320684984528361,3
132.0998753933381,75.29765394084124,69.94822909543964,-51.45279660709525,92.44858614320633,8.487247010275317,0.5169835424027127,0.2535177639742577,0.13542844845113092,0.45564731292061766,2
149.32281157868036,94.46170615721275,77.15538714007945,-37.55478640433432,106.97996829199086,7.777478451454182,0.46717893896852997,0.24553738878922643,0.19865638507299507,0.545076050256836,3
145.94019997632194,111.66246599492939,81.02421787674282,-3.6394858632059766,112.87562794933137,5.590475807833153,0.4485778362612602,0.5606308996709021,0.08076548522215651,0.5915545635140818,1
148.95059963222985,74.47314527638632,69.9580239509612,-69.96233303041842,97.79392295319246,8.213656470037469,0.3361240173737989,0.47599272542819915,0.18498018069714922,0.5711597667603092,2
163.29179491135926,104.36923352250159,76.24515346309742,-30.79848132945351,114.63539396565277,8.13000797771854,0.5227377079160055,0.4752592623492227,0.1824697965461421,0.6133636479612692,2
142.83888708567136,61.91263613392786,84.31093356419476,-103.32454838201039,96.35415226126467,10.280849847733398,0.26777796328843106,0.39683282251571217,0.21017627039024578,0.479550810392949,3
180.20203987331857,146.4427819654344,153.7002473768104,-41.016723319260194,160.11502307185444,3.46389476206426,0.6578663701473325,0.704018691429423,0.0954360544144419,0.7263890494166917,4
152.4923122849956,96.12021897497085,80.05356903295325,-40.30544336800713,109.55536676430656,6.244349554907728,0.5916819841844476,0.43823371004786454,0.14673193835601547,0.5755195053433652,2
159.90229534207225,75.36172654722387,85.67767632075234,-94.85651856837686,106.98056607001615,7.989071491152612,0.20806378870060954,0.2873241803224166,0.19299136451765178,0.5725925173630242,3
162.65985733467608,73.49853262719506,84.3302243811758,-99.99301646146175,106.82953811434898,9.996068643991684,0.30585733018416983,0.2023705650847617,0.18666130855811597,0.45653676494979123,3
113.07087928586499,91.19756410612314,74.51925871720238,-5.195009790821089,92.92923403639683,3.1493312004996685,0.4889167450239931,0.5925176202184206,0.09663142810994577,0.6244514581174256,1
138.92791659575605,108.84479643437669,65.8085266452107,12.95314962778663,104.52707989178116,7.6622063771627795,0.36904411979275453,0.45732601579557475,0.1839731942963999,0.6098170254642127,2
85.96516979761586,174.6140958610235,69.91444226849029,193.3485796559408,110.1645693090432,0.6550350608741402,0.8403257572331819,0.9737019079138873,0.03022931812906124,0.8224066854080937,0
152.65483340073587,88.32797060371676,85.65927395286639,-61.658166146168725,108.88069265243968,7.132125979826709,0.22441589745541393,0.3597469932144183,0.1870784927662848,0.4314310464849253,3
157.60793729974765,64.03084853964263,60.62653216170937,-90.17277238217176,94.08843933369987,8.918065123089857,0.21461281953703693,0.24265214756188772,0.21079898219791157,0.39825767633065146,3
131.9200788141557,100.78914510995651,92.36589073983266,-22.707679334075337,108.35837155464829,3.184816550694516,0.4300898560204367,0.44350414904826696,0.08182191328700436,0.5465337687937772,1
150.75367890718337,148.88887785892754,140.06027142812107,6.963805382550646,146.56760939807734,2.4784665245826147,0.6888197516907059,0.7077419896882963,0.07379751365667864,0.6070615069899432,4
76.91911547742464,159.88657561969012,88.81757232120236,154.03646344075324,108.54108780610572,1.7229557815041021,0.974462055823056,0.8536050016698128,0.025474591251077053,0.9587708591707221,0
141.693903101283,71.55689634781238,97.50956838700958,-96.08967879266783,103.58678927870164,5.33914664225898,0.5545720184376947,0.25070175472032635,0.1305736316894233,0.6914128465514071,2
162.62142170720878,93.74742492750332,83.74428944931839,-58.870861301520534,113.37104536134349,6.144473691318835,0.4148277302288326,0.4170309606911298,0.17102342770769843,0.5982460928687233,2
70.88754528991237,179.4006106334227,71.34901965957329,216.56465631735978,107.21239186096945,1.9136457706157766,0.8000568940827136,0.7465223772309293,0.04895605053605691,0.818537222253523,0
70.97509920539932,161.90425552586555,79.31664182755634,173.51677001877545,104.06533218627374,1.5358835352104074,0.8895543319974503,0.9260201719808332,0.01238604163854638,0.9955641040283802,0
143.17283836736897,120.12356830365631,99.33273827567827,-2.2584400357346084,120.87638164890119,4.181349235080878,0.40107795866508295,0.4491869339195546,0.14356792254627887,0.7110002995381373,1
136.7642793777181,70.71392963675957,85.62616831453366,-80.96258841873262,97.70145910967044,6.878528721266917,0.36883192870199155,0.3106363817956347,0.15890771801146494,0.6497305882920029,2
113.33769255916107,109.36066582799549,77.88018550007968,27.503453596750234,100.19284796241209,4.868047869915523,0.5609499117162984,0.44148734935353295,0.1064102070071806,0.647676593397822,1
160.24981425401765,82.9351371280145,80.38476151351436,-74.764301511503,107.85657096518217,10.2908097609671,0.3169953967228188,0.3845950680975423,0.15691230087649347,0.35500009167629437,3
144.72041446196118,101.74186619570732,83.08529895858459,-24.321981029131138,109.84919320541769,7.3751332781501535,0.44260125326951016,0.35125218427406657,0.1218742485545828,0.5615125906138785,2
154.8696883998169,70.06887988008765,78.73042822993037,-93.46235686957198,101.22299883661164,9.343665866388946,0.47660555302020363,0.2189295730906961,0.17324599017352596,0.3425776282507038,3
154.37518942790894,80.55752198232133,88.34107276399759,-81.60121822726386,107.75792805807595,11.30978167116932,0.3641723949329877,0.35724641396243256,0.24535524344022686,0.39382560798163646,3
139.20041256670208,108.68251189662996,85.82204383619319,-7.65743260963535,111.23498943317509,4.882573906114422,0.6812778548179671,0.48501374559822746,0.08142638760340387,0.6595722458781258,1
157.62390228153188,83.84801395512311,98.00638930444298,-87.93426367572864,113.15943518036597,5.61044215431566,0.3867845945257572,0.3428137613240374,0.1946274230834676,0.5538519562732676,2
182.5002884440071,141.81295601654557,165.49448899473273,-64.3688654056487,163.26924448509513,3.067652257023961,0.666106738574225,0.5667444292603329,0.053486965525506414,0.6714800831685843,4
166.72089453119509,92.85169923344293,71.50784691639507,-52.525342980704295,110.36014689367768,11.216751208152452,0.22300997395498307,0.30011007860078154,0.24273736655340872,0.47938499103824694,3
147.96676045951412,60.9105437358679,84.54640339165002,-110.69207637942834,97.80790252901068,7.200057773594193,0.35541476989953624,0.3684666440527461,0.1679344803669603,0.481482875535607,3
155.60927634390976,78.6499802220757,65.71797712238863,-64.02729302214699,99.99241122945803,7.916704664439431,0.4216540826919861,0.4276348597072599,0.19440893294940176,0.49913334127004005,2
64.61364379452472,145.56524032399798,85.99732985884296,140.5195069946283,98.7254046591219,0.7479626013619964,0.8781931171396734,0.9239738801898787,0.010900905548297098,0.9767102722516996,0
134.5223672994534,107.98795970565206,102.28962795219505,-20.836075840344336,114.93331831910018,5.867538103304612,0.6318634076652497,0.36414574408692385,0.10233007983210743,0.5289279876473787,1
186.0417650520048,154.51391502713525,166.54516291794994,-43.55909791568422,169.03361433236333,3.2621259627269636,0.6912880891395878,0.7518031856337197,0.09938284139206875,0.8420583709961807,4
151.27155063799174,72.86324662583263,86.2789591460943,-91.82401653242077,103.47125213663956,9.934053728846436,0.2410717078060039,0.29575782631220743,0.22785284757708524,0.49944949193177723,3
173.47856731472774,62.362282988974634,61.93653999675535,-110.69054133353382,99.25913010015257,8.75722287014817,0.3415535285987949,0.2990991410047986,0.15413142542320116,0.5886985176281688,3
174.0764834085161,128.35893008853046,147.15719563323523,-64.51581886469043,149.86420304342727,3.0712769210887148,0.7298515306674819,0.5077884663611371,0.05696102897740851,0.6733155792333618,4
152.5269733752419,70.26588024513394,73.6444005977393,-85.63961348271333,98.81241807270506,9.461487539753412,0.46905374759726565,0.3711783927596207,0.16320612099930865,0.555953439941978,3
148.53067821990157,79.58368585453125,77.77435323045952,-67.13765974129859,101.96290576829745,10.391064808931999,0.39436820076521084,0.38348815169317524,0.174266790591387,0.3407033297436739,3
112.03929367408598,107.32213623196961,76.48122702938298,26.123751760470256,98.61421897847953,3.2102003789188567,0.45182221994997496,0.44916754540338505,0.08923172870972626,0.5150124758619725,1
181.72258153985655,127.0600121084959,172.06675489931573,-99.66931222218048,160.28311618255603,3.283204858645001,0.604373470707146,0.6052243040508988,0.06469123892937373,0.6987858481954061,4
168.42656852706884,107.77915294540992,83.41688860579536,-36.285151242044364,119.87420335942471,8.518759425134629,0.36314373064451433,0.45946341671992313,0.17088480492179672,0.5101850762222004,2
180.2004399190788,150.29688676411882,166.16949972694823,-45.77616611778939,165.55560880338194,3.692850317476985,0.8705295185187326,0.7425344854150545,0.09725560893989978,0.8291537915835887,4
82.52108551688713,148.38583526217977,72.89726666099801,141.3533183464744,101.26806248002163,1.6486554716281023,0.9260393852843254,0.9377701034681606,0.03210226254888114,0.9060733897947073,0
177.42036188384284,85.35483459010374,87.61594166595683,-94.3266343695922,116.79704604663448,8.281589109722608,0.4114518217045325,0.2760274738138426,0.21453121903135552,0.5298988428278764,3
138.28813998554966,77.26148523446594,62.59869101968572,-46.363860536303505,92.71610541323378,8.024612281462783,0.35448437125906496,0.25866593933751736,0.15839597471624187,0.5141964883169562,2
139.04568848357042,129.13747108685354,107.98915827036774,11.24009541976892,125.39077261359724,5.665923416672053,0.4460588664493523,0.360071106828853,0.09282563468856006,0.6496734751750655,1
184.44506231071483,133.97118820404577,154.37056357527962,-70.8732494779029,157.59560469668006,2.8131667267903495,0.6598936319282149,0.5772986015881795,0.053754419206411386,0.8406801007575333,4
78.3376816906999,152.26800831830352,62.675023883258845,163.5233110626483,97.76023796408742,1.5718710068915236,0.9443540527681973,0.9778964751973294,0.01932630483474824,0.9215480136419044,0
152.39610516234603,85.44621471845622,79.65670156096414,-61.16037728639773,105.83300714725546,8.886525896257496,0.3538708842287067,0.23630561419705867,0.1577575021351895,0.39395997292204127,3
153.9484750365435,108.27185040886314,83.82718477629524,-21.23195899511245,115.34917007390061,5.393144725170153,0.5371378074342661,0.2902940891560097,0.1977848591695828,0.4227235608459527,2
168.76546547073872,88.52390325846152,75.1794580916059,-66.89711704542158,110.82294227360205,6.976613427449091,0.5260379619981603,0.20639273905488015,0.1563985716511724,0.5940424755903472,2
151.67817472217118,96.93147079315298,75.03106048105926,-32.84629361692447,107.88023533212781,6.030697735075457,0.4875726488825006,0.2366951751159026,0.199147116824329,0.6036498168223177,2
150.89605834570693,156.59343439961313,169.11155244414317,-6.820741990623844,158.8670150631544,2.2968670373653874,0.7628991994489289,0.5619629172854914,0.058060682200787035,0.8300905728932918,4
142.68184481483988,91.64182564713636,85.98905382271084,-45.387247343278005,106.77090809489569,7.425953905695533,0.5366603204605837,0.2221008624390954,0.1703561892683612,0.4237164291884238,2
142.69826899107468,107.87779905153273,87.81405937760168,-14.756730265610898,112.7967091400697,7.2368128735764214,0.3880836213199063,0.36928179735992694,0.18091630630757036,0.6100861077052725,2
79.46491023640604,164.71320461691639,81.95622738767229,168.00527160975446,108.71144741366491,0.8937793384101619,0.8217122483255278,0.7023275738506425,0.015393606537443212,0.8980670852570142,0
80.01248734596524,147.75316056298237,87.48369917290992,128.01013460708958,105.08311569395251,1.8199449086943962,0.8880323828102712,0.702468453358876,0.027721474029219532,0.8685705473970066,0
170.76363134028216,159.28815177468903,142.81545926071163,4.997212948384259,157.6224141252276,2.4541575658459616,0.6673942291259808,0.6037451901953383,0.059328208071680044,0.6988074745814095,4
140.89927411343476,83.53281196807835,78.48257785004373,-52.316228027321785,100.97155464385226,5.237760422054103,0.4480095351351083,0.2509093216625652,0.1644394923567146,0.537177736428946,2
174.42044572104578,69.28149924956728,85.7329407288762,-121.59038795078743,109.81162856649642,11.7415311050745,0.2999127736265236,0.2741717732214087,0.21550642225239885,0.5015924468413357,3
168.04760725900306,82.25648190150295,84.32592227070415,-87.86056572670131,111.54333714373672,11.93677260900443,0.32198178218690027,0.35187612190004885,0.15518151867746277,0.5557416244579652,3
65.95335723227484,150.89649965591246,69.35099518821686,166.48864689133325,95.40028402546805,1.6733054261376537,0.9774260388407083,0.749604677687162,0.034364133786812544,0.9775639635085809,0
159.2372005817617,155.8809106937957,178.84675729436248,-26.322136488532777,164.6549561899733,3.4583008593807305,0.6396820457282542,0.7365777634730181,0.09710831221836475,0.8237774714982061,4
73.18321039564117,156.60668485602403,60.311387650558395,179.7187716658485,96.70042763407453,0.5434598095309253,0.9177182832270029,0.8025742875127247,0.032977204916212664,0.9511846252472467,0
158.64072933865637,74.8224949851829,99.78740595848643,-108.783145326777,111.0835434274419,6.661919512300816,0.44718651725341363,0.24712663549986633,0.13541663393122083,0.5216157104972188,2
172.80588143168984,154.00430502153108,155.0906292330945,-19.887900621722167,160.6336052287718,3.3940858955014828,0.6326429032229346,0.6010669790684638,0.050275346703361645,0.7384673925666607,4
151.52376343676985,146.38609013669173,152.54020723464458,-11.291790398030969,150.15002026936872,2.69097847785829,0.8465614284975261,0.5042877806318946,0.08438972412932251,0.7835112859516984,4
149.68461944339717,99.23233367025868,85.07418627904775,-36.29413838192755,111.33037979756786,7.258042241806754,0.3564676936907895,0.2520142934375899,0.15511867707061222,0.4209712510514014,2
165.9660511499687,78.61211333953716,79.67197272350653,-88.41379719440091,108.08337907100413,5.960512770685334,0.4281157751346071,0.4397157294220966,0.1291692459133953,0.6777417620059696,2
74.72665493820695,169.92774436407302,86.15535871888106,178.97347507105803,110.269919340387,1.4289851879193463,0.984812234500388,0.7420075327435848,0.01289442056016743,0.9353163461737244,0
69.93702793172518,174.36052011710794,70.1919831834153,208.5920291190754,104.8298437440828,1.5707046981515984,0.8533382201512607,0.813964511356618,0.04764935649591256,0.9811682519609505,0
120.87339762550988,104.45204341425666,98.59354466298697,-10.562855459983524,107.97299523425117,4.518435872948313,0.6714870646869657,0.42668048870090897,0.09394889796718622,0.5915322680883658,1
130.02020055499693,82.41809876445403,69.26276146972613,-34.446764495815,93.90035359639235,8.122052539597409,0.40316943282040424,0.27244174989660136,0.13981900035303038,0.42449164497090736,2
67.18339943413432,160.89772239081427,80.40694380257847,174.20510154491575,102.82935520917567,0.9829162546057111,0.9130756288047721,0.8875943595765421,0.03169031364082477,0.8720716300476311,0
161.67594635703065,83.89236737815385,62.89585119874679,-56.787062799469744,102.82138831131044,6.4610681387931255,0.3113767627131881,0.29838338857150765,0.12622463177154603,0.4150724701023798,2
165.32465600158739,71.82356709056066,78.02050253887649,-99.69802435934255,105.05624187700818,7.6649613923791975,0.5281639308240359,0.272101685795942,0.14819849718717812,0.4820719675505814,2
148.22263915912598,84.55827151942174,67.08882226028774,-46.19491838057024,99.95657764627849,7.652239851189907,0.2602418660497767,0.31945355694353983,0.23053893094393504,0.3865560819865515,3
177.4916150044148,75.59502552301667,67.6475404559044,-93.94910441428586,106.91139366111196,9.052073969642366,0.31636759421550775,0.38296091906118507,0.2193918625900476,0.4491094186731053,3
61.75861147500088,158.1191322145432,86.68659212828061,167.79306082580493,102.1881119392749,1.9492695873947052,0.9768301235044664,0.9223126902769474,0.043162775869897765,0.8740181165217045,0
126.61419496133169,113.59115883210201,87.75828329209622,12.809839410776107,109.32121236184331,3.21369109360912,0.6855983399971182,0.42101931319239644,0.14565369158731362,0.6901153452085463,1
126.54432297762074,94.0120034556114,77.986356340056,-16.50667240645393,99.51422759109603,3.744048076198053,0.5172396732145026,0.4476381650723227,0.08794232224962546,0.5466004845490655,1
69.56468713113574,171.64154155690306,71.7588310439381,201.95956493873226,104.32168657732564,1.6117925837166966,0.8706765643441393,0.9076221755601706,0.019465680981057158,0.9852237577906215,0
157.67423545609404,99.31369211771772,75.6266931511005,-34.67354437175909,110.87154024163742,7.061854481318143,0.3885326712140488,0.24430143115315295,0.23638615929668566,0.49733653000280875,3
181.85557168236383,122.06498854019092,149.9018464983442,-87.6274411003262,151.27413557363298,3.68604703760088,0.6066535907407912,0.6563901322164086,0.08986520482720134,0.6397524864784434,4
144.15128166098674,81.13225113372292,78.24996143034939,-60.13674082389029,101.17783140835301,6.232324407665123,0.4705871345265742,0.4607794053525786,0.16580758608269314,0.4055768725227194,2
60.58335840331432,169.10105185485827,86.09696038816611,191.5217849182361,105.2604568821129,1.0938900258994118,0.9592892265541895,0.7689494045850499,0.032824187828137064,0.9487547262650953,0
125.9602619358626,124.12392284248155,80.81051189549166,41.477071853608834,110.29823222461194,3.0384699946363734,0.4731129438291921,0.5290104116977007,0.11791719299139727,0.5628855781925105,1
131.67946307415647,99.27446323629869,101.66061550278063,-34.79115210433973,110.87151393774526,5.620613735633316,0.45252309164754256,0.5789023436290494,0.08709653555114372,0.603947499599458,1
74.92467690411458,144.5359707051846,82.63119941487321,131.51606509138145,100.6972823413908,0.7973985096431193,0.9506766342083499,0.9022878237193903,0.03165251564210174,0.9156489325236731,0
180.61837084045234,131.43446993410657,161.07090699720692,-78.82033796944611,157.70791592392195,2.180684449429421,0.8131417458834027,0.5903266067581286,0.052844633808680895,0.7603677229462488,4
180.72106297381006,157.82105231978733,178.900322901994,-43.97928123622941,172.4808127318638,2.3328877436653706,0.8935065695809287,0.5735900923748118,0.09078751476072026,0.7933130484971338,4
165.99327796329803,152.952855728487,151.97244961227733,-12.06001611860134,156.9728611013541,2.8872110368327126,0.8391927428849217,0.787386952403139,0.07814750373222595,0.7376868680626748,4
178.89933193021074,157.04431259435603,144.6583662657719,-9.469073007270566,160.20067026344623,3.4551566030018814,0.640503527026142,0.7095400212542815,0.08736547041972967,0.770253272072891,4
141.72115825524457,97.80065348323126,86.41346771296776,-32.53331900174982,108.6450931504812,5.376480815070899,0.4979986319779873,0.30807271484586574,0.09160217442352794,0.669792634340342,1
143.95187939667585,104.60991509718949,86.98585902785867,-21.717908230155544,111.84921784057467,7.169032017637992,0.4340593258110397,0.37927770297376145,0.1586336814003827,0.647484896483713,2
88.27324173320909,177.2458950623605,63.33343332445025,202.88511506706163,109.61752337333995,1.4778890837795147,0.9364259606673804,0.7301491498289789,0.04518224059455468,0.9623285156570389,0
89.5781651866088,141.06482405110143,62.0158016960426,130.53568121955146,97.55293031125093,1.850476536759264,0.8154798258125868,0.818136492485854,0.048459745451210755,0.9830862014976237,0
188.37941321047515,132.63138000479483,172.94893934809394,-96.06559254897942,164.65324418778798,3.7818662383944175,0.6517005542097742,0.7918068901182612,0.07926600596626611,0.8434304499524867,4
164.10255827959767,74.20864400474692,90.5970645596384,-106.28233482974224,109.63608894799432,7.782646302762402,0.4005532044851,0.45816046381477277,0.1557196626340816,0.4894869373439881,2
146.35101848489194,79.89208533088028,98.36712015181968,-84.93396797495106,108.20340798919729,5.911166413551989,0.44877707482487783,0.4321101142968232,0.1596148380825337,0.4831111100101963,2
176.07734338355635,155.73195609776815,168.39822792998294,-33.011659118002996,166.7358424704358,3.648006664517962,0.6826739266515817,0.7877237236867426,0.0847806236268135,0.7399396535371948,4
169.9942818022379,137.25764352554162,169.87359226745627,-65.35258701861093,159.04183919841194,2.579238048571006,0.6434819252172693,0.5134391648867718,0.0647686067527684,0.7433494380558252,4
